interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,ligand_symbol,receptor_symbol,ligand_ensembl,receptor_ensembl,interaction_symbol,interaction_ensembl
EFNB1_EPHB2,EPHB,EFNB1,EPHB2,,,,,PMID: 15114347,Cell-Cell Contact,EFNB1 - EPHB2,EFNB1,EPHB2,ENSG00000090776,ENSG00000133216,EFNB1^EPHB2,ENSG00000090776^ENSG00000133216
EFNB1_EPHB3,EPHB,EFNB1,EPHB3,,,,,PMID: 15114347,Cell-Cell Contact,EFNB1 - EPHB3,EFNB1,EPHB3,ENSG00000090776,ENSG00000182580,EFNB1^EPHB3,ENSG00000090776^ENSG00000182580
EFNB1_EPHB4,EPHB,EFNB1,EPHB4,,,,,PMID: 15114347,Cell-Cell Contact,EFNB1 - EPHB4,EFNB1,EPHB4,ENSG00000090776,ENSG00000196411,EFNB1^EPHB4,ENSG00000090776^ENSG00000196411
EFNB2_EPHA4,EPHB,EFNB2,EPHA4,,,,,PMID: 15114347,Cell-Cell Contact,EFNB2 - EPHA4,EFNB2,EPHA4,ENSG00000125266,ENSG00000116106,EFNB2^EPHA4,ENSG00000125266^ENSG00000116106
EFNB2_EPHB1,EPHB,EFNB2,EPHB1,,,,,PMID: 15114347,Cell-Cell Contact,EFNB2 - EPHB1,EFNB2,EPHB1,ENSG00000125266,ENSG00000154928,EFNB2^EPHB1,ENSG00000125266^ENSG00000154928
EFNB2_EPHB2,EPHB,EFNB2,EPHB2,,,,,PMID: 15114347,Cell-Cell Contact,EFNB2 - EPHB2,EFNB2,EPHB2,ENSG00000125266,ENSG00000133216,EFNB2^EPHB2,ENSG00000125266^ENSG00000133216
EFNB2_EPHB3,EPHB,EFNB2,EPHB3,,,,,PMID: 15114347,Cell-Cell Contact,EFNB2 - EPHB3,EFNB2,EPHB3,ENSG00000125266,ENSG00000182580,EFNB2^EPHB3,ENSG00000125266^ENSG00000182580
EFNB2_EPHB4,EPHB,EFNB2,EPHB4,,,,,PMID: 15114347,Cell-Cell Contact,EFNB2 - EPHB4,EFNB2,EPHB4,ENSG00000125266,ENSG00000196411,EFNB2^EPHB4,ENSG00000125266^ENSG00000196411
EFNB3_EPHA4,EPHB,EFNB3,EPHA4,,,,,PMID: 15114347,Cell-Cell Contact,EFNB3 - EPHA4,EFNB3,EPHA4,ENSG00000108947,ENSG00000116106,EFNB3^EPHA4,ENSG00000108947^ENSG00000116106
EFNB3_EPHB1,EPHB,EFNB3,EPHB1,,,,,PMID: 15114347,Cell-Cell Contact,EFNB3 - EPHB1,EFNB3,EPHB1,ENSG00000108947,ENSG00000154928,EFNB3^EPHB1,ENSG00000108947^ENSG00000154928
EFNB3_EPHB2,EPHB,EFNB3,EPHB2,,,,,PMID: 15114347,Cell-Cell Contact,EFNB3 - EPHB2,EFNB3,EPHB2,ENSG00000108947,ENSG00000133216,EFNB3^EPHB2,ENSG00000108947^ENSG00000133216
EFNB3_EPHB3,EPHB,EFNB3,EPHB3,,,,,PMID: 15114347,Cell-Cell Contact,EFNB3 - EPHB3,EFNB3,EPHB3,ENSG00000108947,ENSG00000182580,EFNB3^EPHB3,ENSG00000108947^ENSG00000182580
EFNB3_EPHB4,EPHB,EFNB3,EPHB4,,,,,PMID: 15114347,Cell-Cell Contact,EFNB3 - EPHB4,EFNB3,EPHB4,ENSG00000108947,ENSG00000196411,EFNB3^EPHB4,ENSG00000108947^ENSG00000196411
EFNB3_EPHB6,EPHB,EFNB3,EPHB6,,,,,PMID: 15114347,Cell-Cell Contact,EFNB3 - EPHB6,EFNB3,EPHB6,ENSG00000108947,ENSG00000106123,EFNB3^EPHB6,ENSG00000108947^ENSG00000106123
ESAM_ESAM,ESAM,ESAM,ESAM,,,,,KEGG: hsa04514; PMID: 11279107,Cell-Cell Contact,ESAM - ESAM,ESAM,ESAM,ENSG00000149564,ENSG00000149564,ESAM^ESAM,ENSG00000149564^ENSG00000149564
GP1BA_ITGAM_ITGB2,GP1BA,GP1BA,ITGAM_ITGB2,,,,,PMC2194217,Cell-Cell Contact,GP1BA - (ITGAM+ITGB2),GP1BA,ITGAM&ITGB2,ENSG00000185245,ENSG00000169896&ENSG00000160255,GP1BA^ITGAM&ITGB2,ENSG00000185245^ENSG00000169896&ENSG00000160255
ICAM1_ITGAX_ITGB2,ICAM,ICAM1,ITGAX_ITGB2,,,,,PMID: 16252253,Cell-Cell Contact,ICAM1 - (ITGAX+ITGB2),ICAM1,ITGAX&ITGB2,ENSG00000090339,ENSG00000140678&ENSG00000160255,ICAM1^ITGAX&ITGB2,ENSG00000090339^ENSG00000140678&ENSG00000160255
ICAM1_ITGAL_ITGB2,ICAM,ICAM1,ITGAL_ITGB2,,,,,KEGG: hsa04514,Cell-Cell Contact,ICAM1 - (ITGAL+ITGB2),ICAM1,ITGAL&ITGB2,ENSG00000090339,ENSG00000005844&ENSG00000160255,ICAM1^ITGAL&ITGB2,ENSG00000090339^ENSG00000005844&ENSG00000160255
ICAM2_ITGAL_ITGB2,ICAM,ICAM2,ITGAL_ITGB2,,,,,KEGG: hsa04514,Cell-Cell Contact,ICAM2 - (ITGAL+ITGB2),ICAM2,ITGAL&ITGB2,ENSG00000108622,ENSG00000005844&ENSG00000160255,ICAM2^ITGAL&ITGB2,ENSG00000108622^ENSG00000005844&ENSG00000160255
ICAM1_ITGAM_ITGB2,ICAM,ICAM1,ITGAM_ITGB2,,,,,KEGG: hsa04514,Cell-Cell Contact,ICAM1 - (ITGAM+ITGB2),ICAM1,ITGAM&ITGB2,ENSG00000090339,ENSG00000169896&ENSG00000160255,ICAM1^ITGAM&ITGB2,ENSG00000090339^ENSG00000169896&ENSG00000160255
ICAM2_ITGAM_ITGB2,ICAM,ICAM2,ITGAM_ITGB2,,,,,KEGG: hsa04514,Cell-Cell Contact,ICAM2 - (ITGAM+ITGB2),ICAM2,ITGAM&ITGB2,ENSG00000108622,ENSG00000169896&ENSG00000160255,ICAM2^ITGAM&ITGB2,ENSG00000108622^ENSG00000169896&ENSG00000160255
ICAM1_ITGAL,ICAM,ICAM1,ITGAL,,,,,PMID: 23602662,Cell-Cell Contact,ICAM1 - ITGAL,ICAM1,ITGAL,ENSG00000090339,ENSG00000005844,ICAM1^ITGAL,ENSG00000090339^ENSG00000005844
ICAM1_SPN,ICAM,ICAM1,SPN,,,,,PMID: 1683685,Cell-Cell Contact,ICAM1 - SPN,ICAM1,SPN,ENSG00000090339,ENSG00000197471,ICAM1^SPN,ENSG00000090339^ENSG00000197471
ICAM5_CD209A,ICAM,ICAM5,CD209A,,,,,PMID: 15795245,Cell-Cell Contact,ICAM5 - CD209A,ICAM5,CD209A,ENSG00000105376,CD209A,ICAM5^CD209A,ENSG00000105376^CD209A
ICAM5_CD209F,ICAM,ICAM5,CD209F,,,,,PMID: 15795245,Cell-Cell Contact,ICAM5 - CD209F,ICAM5,CD209F,ENSG00000105376,CD209F,ICAM5^CD209F,ENSG00000105376^CD209F
ICOSL_ICOS,ICOS,ICOSLG,ICOS,,,,,PMID: 23954143,Cell-Cell Contact,ICOSL - ICOS,ICOSLG,ICOS,ENSG00000160223,ENSG00000163600,ICOSLG^ICOS,ENSG00000160223^ENSG00000163600
ICOSL_CD28,ICOS,ICOSLG,CD28,,,,,KEGG: hsa04514,Cell-Cell Contact,ICOSL - CD28,ICOSLG,CD28,ENSG00000160223,ENSG00000178562,ICOSLG^CD28,ENSG00000160223^ENSG00000178562
ICOSL_CTLA4,ICOS,ICOSLG,CTLA4,,,,,KEGG: hsa04514,Cell-Cell Contact,ICOSL - CTLA4,ICOSLG,CTLA4,ENSG00000160223,ENSG00000163599,ICOSLG^CTLA4,ENSG00000160223^ENSG00000163599
ITGB2_CD226,ITGAL-ITGB2,ITGAL_ITGB2,CD226,,,,,KEGG: hsa04514,Cell-Cell Contact,ITGB2 - CD226,ITGAL&ITGB2,CD226,ENSG00000005844&ENSG00000160255,ENSG00000150637,ITGAL&ITGB2^CD226,ENSG00000005844&ENSG00000160255^ENSG00000150637
ITGB2_ICAM1,ITGAL-ITGB2,ITGAL_ITGB2,ICAM1,,,,,KEGG: hsa04514,Cell-Cell Contact,ITGB2 - ICAM1,ITGAL&ITGB2,ICAM1,ENSG00000005844&ENSG00000160255,ENSG00000090339,ITGAL&ITGB2^ICAM1,ENSG00000005844&ENSG00000160255^ENSG00000090339
ITGB2_ICAM2,ITGAL-ITGB2,ITGAL_ITGB2,ICAM2,,,,,KEGG: hsa04514,Cell-Cell Contact,ITGB2 - ICAM2,ITGAL&ITGB2,ICAM2,ENSG00000005844&ENSG00000160255,ENSG00000108622,ITGAL&ITGB2^ICAM2,ENSG00000005844&ENSG00000160255^ENSG00000108622
ITGB2L_CD226,ITGAL-ITGB2,ITGAL_ITGB2L,CD226,,,,,KEGG: hsa04514,Cell-Cell Contact,ITGB2L - CD226,ITGAL_ITGB2L,CD226,ITGAL_ITGB2L,ENSG00000150637,ITGAL_ITGB2L^CD226,ITGAL_ITGB2L^ENSG00000150637
ITGB2L_ICAM1,ITGAL-ITGB2,ITGAL_ITGB2L,ICAM1,,,,,KEGG: hsa04514,Cell-Cell Contact,ITGB2L - ICAM1,ITGAL_ITGB2L,ICAM1,ITGAL_ITGB2L,ENSG00000090339,ITGAL_ITGB2L^ICAM1,ITGAL_ITGB2L^ENSG00000090339
ITGB2L_ICAM2,ITGAL-ITGB2,ITGAL_ITGB2L,ICAM2,,,,,KEGG: hsa04514,Cell-Cell Contact,ITGB2L - ICAM2,ITGAL_ITGB2L,ICAM2,ITGAL_ITGB2L,ENSG00000108622,ITGAL_ITGB2L^ICAM2,ITGAL_ITGB2L^ENSG00000108622
JAM2_ITGA3_ITGB1,JAM,JAM2,ITGA3_ITGB1,,,,,PMID: 12070135,Cell-Cell Contact,JAM2 - (ITGA3+ITGB1),JAM2,ITGA3&ITGB1,ENSG00000154721,ENSG00000005884&ENSG00000150093,JAM2^ITGA3&ITGB1,ENSG00000154721^ENSG00000005884&ENSG00000150093
JAM2_ITGAV_ITGB1,JAM,JAM2,ITGAV_ITGB1,,,,,KEGG: hsa04514,Cell-Cell Contact,JAM2 - (ITGAV+ITGB1),JAM2,ITGAV&ITGB1,ENSG00000154721,ENSG00000138448&ENSG00000150093,JAM2^ITGAV&ITGB1,ENSG00000154721^ENSG00000138448&ENSG00000150093
JAM3_ITGAM_ITGB2,JAM,JAM3,ITGAM_ITGB2,,,,,"KEGG: hsa04514; PMID: 16118203, PMC2194005",Cell-Cell Contact,JAM3 - (ITGAM+ITGB2),JAM3,ITGAM&ITGB2,ENSG00000166086,ENSG00000169896&ENSG00000160255,JAM3^ITGAM&ITGB2,ENSG00000166086^ENSG00000169896&ENSG00000160255
JAM1_ITGAL_ITGB2,JAM,F11R,ITGAL_ITGB2,,,,,PMID: 11812992,Cell-Cell Contact,JAM1 - (ITGAL+ITGB2),F11R,ITGAL&ITGB2,ENSG00000158769,ENSG00000005844&ENSG00000160255,F11R^ITGAL&ITGB2,ENSG00000158769^ENSG00000005844&ENSG00000160255
JAM3_ITGAM_ITGB2L,JAM,JAM3,ITGAM_ITGB2L,,,,,KEGG: hsa04514; ,Cell-Cell Contact,JAM3 - (ITGAM+ITGB2L),JAM3,ITGAM_ITGB2L,ENSG00000166086,ITGAM_ITGB2L,JAM3^ITGAM_ITGB2L,ENSG00000166086^ITGAM_ITGB2L
JAM2_JAM3,JAM,JAM2,JAM3,,,,,PMC1237098;  PMID: 11590146,Cell-Cell Contact,JAM2 - JAM3,JAM2,JAM3,ENSG00000154721,ENSG00000166086,JAM2^JAM3,ENSG00000154721^ENSG00000166086
F11R_F11R,JAM,F11R,F11R,,,,,KEGG: hsa04514,Cell-Cell Contact,F11R - F11R,F11R,F11R,ENSG00000158769,ENSG00000158769,F11R^F11R,ENSG00000158769^ENSG00000158769
F11R_JAM2,JAM,F11R,JAM2,,,,,KEGG: hsa04514,Cell-Cell Contact,F11R - JAM2,F11R,JAM2,ENSG00000158769,ENSG00000154721,F11R^JAM2,ENSG00000158769^ENSG00000154721
F11R_JAM3,JAM,F11R,JAM3,,,,,KEGG: hsa04514,Cell-Cell Contact,F11R - JAM3,F11R,JAM3,ENSG00000158769,ENSG00000166086,F11R^JAM3,ENSG00000158769^ENSG00000166086
JAM2_F11R,JAM,JAM2,F11R,,,,,KEGG: hsa04514,Cell-Cell Contact,JAM2 - F11R,JAM2,F11R,ENSG00000154721,ENSG00000158769,JAM2^F11R,ENSG00000154721^ENSG00000158769
JAM2_JAM2,JAM,JAM2,JAM2,,,,,KEGG: hsa04514,Cell-Cell Contact,JAM2 - JAM2,JAM2,JAM2,ENSG00000154721,ENSG00000154721,JAM2^JAM2,ENSG00000154721^ENSG00000154721
JAM3_F11R,JAM,JAM3,F11R,,,,,KEGG: hsa04514,Cell-Cell Contact,JAM3 - F11R,JAM3,F11R,ENSG00000166086,ENSG00000158769,JAM3^F11R,ENSG00000166086^ENSG00000158769
JAM3_JAM2,JAM,JAM3,JAM2,,,,,KEGG: hsa04514,Cell-Cell Contact,JAM3 - JAM2,JAM3,JAM2,ENSG00000166086,ENSG00000154721,JAM3^JAM2,ENSG00000166086^ENSG00000154721
JAM3_JAM3,JAM,JAM3,JAM3,,,,,KEGG: hsa04514,Cell-Cell Contact,JAM3 - JAM3,JAM3,JAM3,ENSG00000166086,ENSG00000166086,JAM3^JAM3,ENSG00000166086^ENSG00000166086
L1CAM_ITGAV_ITGB3,L1CAM,L1CAM,ITGAV_ITGB3,,,,,PMID: 9396761,Cell-Cell Contact,L1CAM - (ITGAV+ITGB3),L1CAM,ITGAV&ITGB3,ENSG00000198910,ENSG00000138448&ENSG00000259207,L1CAM^ITGAV&ITGB3,ENSG00000198910^ENSG00000138448&ENSG00000259207
L1CAM_ITGA4_ITGB7,L1CAM,L1CAM,ITGA4_ITGB7,,,,,PMID: 8557754,Cell-Cell Contact,L1CAM - (ITGA4+ITGB7),L1CAM,ITGA4&ITGB7,ENSG00000198910,ENSG00000115232&ENSG00000139626,L1CAM^ITGA4&ITGB7,ENSG00000198910^ENSG00000115232&ENSG00000139626
L1CAM_L1CAM,L1CAM,L1CAM,L1CAM,,,,,PMID: 18701456,Cell-Cell Contact,L1CAM - L1CAM,L1CAM,L1CAM,ENSG00000198910,ENSG00000198910,L1CAM^L1CAM,ENSG00000198910^ENSG00000198910
LAIR1_PIRA2,LAIR1,LAIR1,PIRA2,,,,,PMID: 19283782,Cell-Cell Contact,LAIR1 - PIRA2,LAIR1,PIRA2,ENSG00000167613,PIRA2,LAIR1^PIRA2,ENSG00000167613^PIRA2
LCK_CD8A_CD8B1,LCK,LCK,CD8 receptor,,,,,PMID: 25427562,Cell-Cell Contact,LCK - (CD8A+CD8B1),LCK,CD8A&CD8B,ENSG00000182866,ENSG00000153563&ENSG00000172116,LCK^CD8A&CD8B,ENSG00000182866^ENSG00000153563&ENSG00000172116
MADCAM1_ITGA4_ITGB7,MADCAM,MADCAM1,ITGA4_ITGB7,,,,,KEGG: hsa04514; PMID: 7517418,Cell-Cell Contact,MADCAM1 - (ITGA4+ITGB7),MADCAM1,ITGA4&ITGB7,ENSG00000099866,ENSG00000115232&ENSG00000139626,MADCAM1^ITGA4&ITGB7,ENSG00000099866^ENSG00000115232&ENSG00000139626
MAG_MAG,MAG,MAG,MAG,,,,,KEGG: hsa04514,Cell-Cell Contact,MAG - MAG,MAG,MAG,ENSG00000105695,ENSG00000105695,MAG^MAG,ENSG00000105695^ENSG00000105695
H2-T23_KLRD1_KLRC1,MHC-I,H2-T23,KLRD1_KLRC1,,,,,PMID: 24223577,Cell-Cell Contact,H2-T23 - (KLRD1+KLRC1),H2-T23,KLRD1&KLRC1,H2-T23,ENSG00000134539&ENSG00000134545,H2-T23^KLRD1&KLRC1,H2-T23^ENSG00000134539&ENSG00000134545
H2-T23_KLRD1_KLRC2,MHC-I,H2-T23,KLRD1_KLRC2,,,,,PMID: 24223577,Cell-Cell Contact,H2-T23 - (KLRD1+KLRC2),H2-T23,KLRD1&KLRC2,H2-T23,ENSG00000134539&ENSG00000205809,H2-T23^KLRD1&KLRC2,H2-T23^ENSG00000134539&ENSG00000205809
H2-M2_CD8A,MHC-I,H2-M2,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-M2 - CD8A,H2-M2,CD8A,H2-M2,ENSG00000153563,H2-M2^CD8A,H2-M2^ENSG00000153563
H2-M3_CD8A,MHC-I,H2-M3,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-M3 - CD8A,H2-M3,CD8A,H2-M3,ENSG00000153563,H2-M3^CD8A,H2-M3^ENSG00000153563
H2-M9_CD8A,MHC-I,H2-M9,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-M9 - CD8A,H2-M9,CD8A,H2-M9,ENSG00000153563,H2-M9^CD8A,H2-M9^ENSG00000153563
H2-Q1_CD8A,MHC-I,H2-Q1,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-Q1 - CD8A,H2-Q1,CD8A,H2-Q1,ENSG00000153563,H2-Q1^CD8A,H2-Q1^ENSG00000153563
H2-Q10_CD8A,MHC-I,H2-Q10,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-Q10 - CD8A,H2-Q10,CD8A,H2-Q10,ENSG00000153563,H2-Q10^CD8A,H2-Q10^ENSG00000153563
H2-Q2_CD8A,MHC-I,H2-Q2,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-Q2 - CD8A,H2-Q2,CD8A,H2-Q2,ENSG00000153563,H2-Q2^CD8A,H2-Q2^ENSG00000153563
H2-Q7_CD8A,MHC-I,H2-Q7,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-Q7 - CD8A,H2-Q7,CD8A,H2-Q7,ENSG00000153563,H2-Q7^CD8A,H2-Q7^ENSG00000153563
H2-Q8_CD8A,MHC-I,H2-Q8,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-Q8 - CD8A,H2-Q8,CD8A,H2-Q8,ENSG00000153563,H2-Q8^CD8A,H2-Q8^ENSG00000153563
H2-T22_CD8A,MHC-I,H2-T22,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-T22 - CD8A,H2-T22,CD8A,H2-T22,ENSG00000153563,H2-T22^CD8A,H2-T22^ENSG00000153563
H2-T23_CD8A,MHC-I,H2-T23,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-T23 - CD8A,H2-T23,CD8A,H2-T23,ENSG00000153563,H2-T23^CD8A,H2-T23^ENSG00000153563
H2-T24_CD8A,MHC-I,H2-T24,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-T24 - CD8A,H2-T24,CD8A,H2-T24,ENSG00000153563,H2-T24^CD8A,H2-T24^ENSG00000153563
H2-T3_CD8A,MHC-I,H2-T3,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-T3 - CD8A,H2-T3,CD8A,H2-T3,ENSG00000153563,H2-T3^CD8A,H2-T3^ENSG00000153563
H2-T9_CD8A,MHC-I,H2-T9,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-T9 - CD8A,H2-T9,CD8A,H2-T9,ENSG00000153563,H2-T9^CD8A,H2-T9^ENSG00000153563
H2-M10.4_CD8A,MHC-I,H2-M10.4,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-M10.4 - CD8A,H2-M10.4,CD8A,H2-M10.4,ENSG00000153563,H2-M10.4^CD8A,H2-M10.4^ENSG00000153563
H2-M11_CD8A,MHC-I,H2-M11,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-M11 - CD8A,H2-M11,CD8A,H2-M11,ENSG00000153563,H2-M11^CD8A,H2-M11^ENSG00000153563
H2-M1_CD8A,MHC-I,H2-M1,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-M1 - CD8A,H2-M1,CD8A,H2-M1,ENSG00000153563,H2-M1^CD8A,H2-M1^ENSG00000153563
H2-M10.5_CD8A,MHC-I,H2-M10.5,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-M10.5 - CD8A,H2-M10.5,CD8A,H2-M10.5,ENSG00000153563,H2-M10.5^CD8A,H2-M10.5^ENSG00000153563
H2-M10.2_CD8A,MHC-I,H2-M10.2,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-M10.2 - CD8A,H2-M10.2,CD8A,H2-M10.2,ENSG00000153563,H2-M10.2^CD8A,H2-M10.2^ENSG00000153563
H2-M10.6_CD8A,MHC-I,H2-M10.6,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-M10.6 - CD8A,H2-M10.6,CD8A,H2-M10.6,ENSG00000153563,H2-M10.6^CD8A,H2-M10.6^ENSG00000153563
H2-T10_CD8A,MHC-I,H2-T10,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-T10 - CD8A,H2-T10,CD8A,H2-T10,ENSG00000153563,H2-T10^CD8A,H2-T10^ENSG00000153563
H2-Q6_CD8A,MHC-I,H2-Q6,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-Q6 - CD8A,H2-Q6,CD8A,H2-Q6,ENSG00000153563,H2-Q6^CD8A,H2-Q6^ENSG00000153563
H2-M10.3_CD8A,MHC-I,H2-M10.3,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-M10.3 - CD8A,H2-M10.3,CD8A,H2-M10.3,ENSG00000153563,H2-M10.3^CD8A,H2-M10.3^ENSG00000153563
H2-BL_CD8A,MHC-I,H2-BL,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-BL - CD8A,H2-BL,CD8A,H2-BL,ENSG00000153563,H2-BL^CD8A,H2-BL^ENSG00000153563
H2-D1_CD8A,MHC-I,H2-D1 ,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-D1 - CD8A,H2-D1 ,CD8A,H2-D1 ,ENSG00000153563,H2-D1 ^CD8A,H2-D1 ^ENSG00000153563
H2-K1_CD8A,MHC-I,H2-K1,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-K1 - CD8A,H2-K1,CD8A,H2-K1,ENSG00000153563,H2-K1^CD8A,H2-K1^ENSG00000153563
H2-M10.1_CD8A,MHC-I,H2-M10.1,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-M10.1 - CD8A,H2-M10.1,CD8A,H2-M10.1,ENSG00000153563,H2-M10.1^CD8A,H2-M10.1^ENSG00000153563
H2-T18_CD8A,MHC-I,H2-T18,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-T18 - CD8A,H2-T18,CD8A,H2-T18,ENSG00000153563,H2-T18^CD8A,H2-T18^ENSG00000153563
H2-Q9_CD8A,MHC-I,H2-Q9,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-Q9 - CD8A,H2-Q9,CD8A,H2-Q9,ENSG00000153563,H2-Q9^CD8A,H2-Q9^ENSG00000153563
GM8909_CD8A,MHC-I,GM8909,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,GM8909 - CD8A,GM8909,CD8A,GM8909,ENSG00000153563,GM8909^CD8A,GM8909^ENSG00000153563
H2-L_CD8A,MHC-I,H2-L,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-L - CD8A,H2-L,CD8A,H2-L,ENSG00000153563,H2-L^CD8A,H2-L^ENSG00000153563
GM10499_CD8A,MHC-I,GM10499,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,GM10499 - CD8A,GM10499,CD8A,GM10499,ENSG00000153563,GM10499^CD8A,GM10499^ENSG00000153563
H2-Q4_CD8A,MHC-I,H2-Q4,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-Q4 - CD8A,H2-Q4,CD8A,H2-Q4,ENSG00000153563,H2-Q4^CD8A,H2-Q4^ENSG00000153563
H2-T-PS_CD8A,MHC-I,H2-T-PS,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-T-PS - CD8A,H2-T-PS,CD8A,H2-T-PS,ENSG00000153563,H2-T-PS^CD8A,H2-T-PS^ENSG00000153563
GM11127_CD8A,MHC-I,GM11127,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,GM11127 - CD8A,GM11127,CD8A,GM11127,ENSG00000153563,GM11127^CD8A,GM11127^ENSG00000153563
H2-M5_CD8A,MHC-I,H2-M5,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-M5 - CD8A,H2-M5,CD8A,H2-M5,ENSG00000153563,H2-M5^CD8A,H2-M5^ENSG00000153563
GM7030_CD8A,MHC-I,GM7030,CD8A,,,,,KEGG: hsa04514,Cell-Cell Contact,GM7030 - CD8A,GM7030,CD8A,GM7030,ENSG00000153563,GM7030^CD8A,GM7030^ENSG00000153563
H2-M2_CD8B1,MHC-I,H2-M2,CD8B,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-M2 - CD8B1,H2-M2,CD8B,H2-M2,ENSG00000172116,H2-M2^CD8B,H2-M2^ENSG00000172116
H2-M3_CD8B1,MHC-I,H2-M3,CD8B,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-M3 - CD8B1,H2-M3,CD8B,H2-M3,ENSG00000172116,H2-M3^CD8B,H2-M3^ENSG00000172116
H2-M9_CD8B1,MHC-I,H2-M9,CD8B,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-M9 - CD8B1,H2-M9,CD8B,H2-M9,ENSG00000172116,H2-M9^CD8B,H2-M9^ENSG00000172116
H2-Q1_CD8B1,MHC-I,H2-Q1,CD8B,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-Q1 - CD8B1,H2-Q1,CD8B,H2-Q1,ENSG00000172116,H2-Q1^CD8B,H2-Q1^ENSG00000172116
H2-Q10_CD8B1,MHC-I,H2-Q10,CD8B,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-Q10 - CD8B1,H2-Q10,CD8B,H2-Q10,ENSG00000172116,H2-Q10^CD8B,H2-Q10^ENSG00000172116
H2-Q2_CD8B1,MHC-I,H2-Q2,CD8B,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-Q2 - CD8B1,H2-Q2,CD8B,H2-Q2,ENSG00000172116,H2-Q2^CD8B,H2-Q2^ENSG00000172116
H2-Q7_CD8B1,MHC-I,H2-Q7,CD8B,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-Q7 - CD8B1,H2-Q7,CD8B,H2-Q7,ENSG00000172116,H2-Q7^CD8B,H2-Q7^ENSG00000172116
H2-Q8_CD8B1,MHC-I,H2-Q8,CD8B,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-Q8 - CD8B1,H2-Q8,CD8B,H2-Q8,ENSG00000172116,H2-Q8^CD8B,H2-Q8^ENSG00000172116
H2-T22_CD8B1,MHC-I,H2-T22,CD8B,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-T22 - CD8B1,H2-T22,CD8B,H2-T22,ENSG00000172116,H2-T22^CD8B,H2-T22^ENSG00000172116
H2-T23_CD8B1,MHC-I,H2-T23,CD8B,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-T23 - CD8B1,H2-T23,CD8B,H2-T23,ENSG00000172116,H2-T23^CD8B,H2-T23^ENSG00000172116
H2-T24_CD8B1,MHC-I,H2-T24,CD8B,,,,,KEGG: hsa04514,Cell-Cell Contact,H2-T24 - CD8B1,H2-T24,CD8B,H2-T24,ENSG00000172116,H2-T24^CD8B,H2-T24^ENSG00000172116
